,ID,INDIV_ID,DATEOFYEAR,SEASONDAY,RECAPTURE,Pond,MORPH,COHORT,SEX,CLIP,SVL,TOTAL,WEIGHT,CONDITION,CLOACA,GILL,COMMENT,Date_Sample_FS,FS_Density_Pond,log_FS_Density_Pond,SE_Density,lower_density,upper_density,FS_Biomass_Pond_m3,log_FS_Biomass_Pond_m3,SE_Biomass,lower_biomass,upper_biomass,Biomass_Per_FS_Pond,SE_Indiv,lower_indiv,upper_indiv,Week,Hydroperiod,FS_Biomass_Max_Pond,FS_Biomass_Mode_Pond
158,53459,982091066164606,7/12/21,29,yes,8,Meta,NA,Male,NA,84,155,16850,not fat,sl sw,,,7/13/21,14.04294535,2.710909134,0.43079835,2.280110784,3.141707483,27.36550733,3.345173876,0.502509508,2.842664369,3.847683384,1.738201437,0.285245042,1.452956395,2.023446479,28,Semi-permanent,3.789269754,1.7
159,53458,3100,7/12/21,29,yes,8,Meta,2001,Male,3100,103,195,30990,sl fat,sw,,4+7. Elliot stomach pump. Post weight: 31.00,7/13/21,14.04294535,2.710909134,0.43079835,2.280110784,3.141707483,27.36550733,3.345173876,0.502509508,2.842664369,3.847683384,1.738201437,0.285245042,1.452956395,2.023446479,28,Semi-permanent,3.789269754,1.7
160,53457,435C4D7947,7/12/21,29,yes,8,Meta,NA,Male,NA,96,NA,23330,not fat,sl sw,,Missing tail; jacked up left front foot,7/13/21,14.04294535,2.710909134,0.43079835,2.280110784,3.141707483,27.36550733,3.345173876,0.502509508,2.842664369,3.847683384,1.738201437,0.285245042,1.452956395,2.023446479,28,Semi-permanent,3.789269754,1.7
161,53456,340C,7/12/21,29,yes,8,Meta,2001,Male,340,96,178,26330,not fat,very sw,,4+7; short 20 toe,7/13/21,14.04294535,2.710909134,0.43079835,2.280110784,3.141707483,27.36550733,3.345173876,0.502509508,2.842664369,3.847683384,1.738201437,0.285245042,1.452956395,2.023446479,28,Semi-permanent,3.789269754,1.7
162,53455,900118000002982,7/12/21,29,yes,8,Meta,2011,Female,NA,90,162,23080,not fat,sl sw,,1+10. Elliot stomach pump. Post weight: 22.56,7/13/21,14.04294535,2.710909134,0.43079835,2.280110784,3.141707483,27.36550733,3.345173876,0.502509508,2.842664369,3.847683384,1.738201437,0.285245042,1.452956395,2.023446479,28,Semi-permanent,3.789269754,1.7
163,53454,985170001794509,7/12/21,29,yes,8,Meta,NA,Female,NA,95,172,24530,not fat,not sw,,,7/13/21,14.04294535,2.710909134,0.43079835,2.280110784,3.141707483,27.36550733,3.345173876,0.502509508,2.842664369,3.847683384,1.738201437,0.285245042,1.452956395,2.023446479,28,Semi-permanent,3.789269754,1.7
164,53453,982126054418692,7/12/21,29,yes,8,Meta,2019,Female?,NA,72,132,12040,not fat,not sw,,Short 4 toe,7/13/21,14.04294535,2.710909134,0.43079835,2.280110784,3.141707483,27.36550733,3.345173876,0.502509508,2.842664369,3.847683384,1.738201437,0.285245042,1.452956395,2.023446479,28,Semi-permanent,3.789269754,1.7
165,53452,985170001932143,7/12/21,29,yes,8,Meta,NA,Male,NA,78,140,11410,not fat,very sw,,Fused 40 and 70 toes,7/13/21,14.04294535,2.710909134,0.43079835,2.280110784,3.141707483,27.36550733,3.345173876,0.502509508,2.842664369,3.847683384,1.738201437,0.285245042,1.452956395,2.023446479,28,Semi-permanent,3.789269754,1.7
166,53451,101B,7/12/21,29,yes,8,Meta,1996,Female,101,99,190,33500,sl fat,sl sw,,Regenerating right front foot. Elliot stomach pump. Post weight: 31.52,7/13/21,14.04294535,2.710909134,0.43079835,2.280110784,3.141707483,27.36550733,3.345173876,0.502509508,2.842664369,3.847683384,1.738201437,0.285245042,1.452956395,2.023446479,28,Semi-permanent,3.789269754,1.7
167,53450,900118000002910,7/12/21,29,yes,8,Meta,2011,Female,NA,99,179,30640,not fat,not sw,,1+10. Very much not dead.,7/13/21,14.04294535,2.710909134,0.43079835,2.280110784,3.141707483,27.36550733,3.345173876,0.502509508,2.842664369,3.847683384,1.738201437,0.285245042,1.452956395,2.023446479,28,Semi-permanent,3.789269754,1.7
168,53449,3001B,7/12/21,29,yes,8,Meta,1999,Female,3001,98,179,28120,not fat,sl sw,,400+700. Elliot stomach pump. Post weight: 27.78,7/13/21,14.04294535,2.710909134,0.43079835,2.280110784,3.141707483,27.36550733,3.345173876,0.502509508,2.842664369,3.847683384,1.738201437,0.285245042,1.452956395,2.023446479,28,Semi-permanent,3.789269754,1.7
169,53448,210B,7/12/21,29,yes,8,Meta,2001,Female,210,96,178,36580,fat,not sw,,4+7. Elliot stomach pump. Post weight: 36.49,7/13/21,14.04294535,2.710909134,0.43079835,2.280110784,3.141707483,27.36550733,3.345173876,0.502509508,2.842664369,3.847683384,1.738201437,0.285245042,1.452956395,2.023446479,28,Semi-permanent,3.789269754,1.7
170,53447,434D432441,7/12/21,29,yes,8,Meta,2008,Male,NA,95,184,29690,sl fat,very sw,,1+7; Elliot stomach pump. Post weight: 29.52,7/13/21,14.04294535,2.710909134,0.43079835,2.280110784,3.141707483,27.36550733,3.345173876,0.502509508,2.842664369,3.847683384,1.738201437,0.285245042,1.452956395,2.023446479,28,Semi-permanent,3.789269754,1.7
171,53419,982000167212269,7/12/21,29,yes,51,Meta,NA,Female,NA,95,177,43670,fat,not sw,,Yellowish green. Elliot stomach pump. Post weight: 41.36,7/14/21,8.035714286,2.201184979,0.875206806,1.325978173,3.076391784,20.73240047,3.078804256,1.107494594,1.971309663,4.18629885,0.645008015,0.645008015,0,1.290016029,28,Semi-permanent,3.632210612,0
172,53418,982000167208175,7/12/21,29,yes,52,Meta,NA,Female,NA,98,181,50290,very fat,not sw,,Elliot stomach pump. Post weight: 46.15,7/14/21,5256.792273,8.567466498,0.725270742,7.842195755,9.29273724,8722.723595,9.073801444,0.674968273,8.398833171,9.748769716,1.970261066,0.099725284,1.870535782,2.06998635,28,Semi-permanent,4.160744129,1.6
173,53417,702D,7/12/21,29,yes,52,Meta,NA,Male,702,101,197,43760,fat,sl sw,,Elliot stomach pump. Post weight: 40.98,7/14/21,5256.792273,8.567466498,0.725270742,7.842195755,9.29273724,8722.723595,9.073801444,0.674968273,8.398833171,9.748769716,1.970261066,0.099725284,1.870535782,2.06998635,28,Semi-permanent,4.160744129,1.6
174,53416,4358642219,7/12/21,29,yes,52,Meta,2001,Female,NA,88,166,34370,fat,sw,,4+7; Elliot stomach pump. Post weight: 30.86,7/14/21,5256.792273,8.567466498,0.725270742,7.842195755,9.29273724,8722.723595,9.073801444,0.674968273,8.398833171,9.748769716,1.970261066,0.099725284,1.870535782,2.06998635,28,Semi-permanent,4.160744129,1.6
175,53415,985170001736603,7/12/21,29,yes,52,Meta,2014,Female,NA,76,137,10330,not fat,not sw,,Looks recently metamorphosed. Elliot stomach pump. Post weight: 9.50,7/14/21,5256.792273,8.567466498,0.725270742,7.842195755,9.29273724,8722.723595,9.073801444,0.674968273,8.398833171,9.748769716,1.970261066,0.099725284,1.870535782,2.06998635,28,Semi-permanent,4.160744129,1.6
176,53414,9898,7/12/21,29,yes,52,Meta,NA,Female,9898,108,203,68510,very fat,sl sw,,Elliot stomach pump. Post weight: 62.67,7/14/21,5256.792273,8.567466498,0.725270742,7.842195755,9.29273724,8722.723595,9.073801444,0.674968273,8.398833171,9.748769716,1.970261066,0.099725284,1.870535782,2.06998635,28,Semi-permanent,4.160744129,1.6
177,53413,122A,7/12/21,29,yes,52,Meta,1998,Female,122,101,181,55310,very fat,sw,,4000+7000; weird 10 toe. Elliot stomach pump. Post weight: 53.88,7/14/21,5256.792273,8.567466498,0.725270742,7.842195755,9.29273724,8722.723595,9.073801444,0.674968273,8.398833171,9.748769716,1.970261066,0.099725284,1.870535782,2.06998635,28,Semi-permanent,4.160744129,1.6
178,53412,982000365435014,7/12/21,29,yes,52,Meta,2015,Male,NA,88,168,27850,sl fat,sl sw,,Elliot stomach pump. Post weight: 27.36,7/14/21,5256.792273,8.567466498,0.725270742,7.842195755,9.29273724,8722.723595,9.073801444,0.674968273,8.398833171,9.748769716,1.970261066,0.099725284,1.870535782,2.06998635,28,Semi-permanent,4.160744129,1.6
179,53411,2304A,7/12/21,29,yes,52,Meta,2000,Female,2304,106,212,63420,very fat,sl sw,,40+70; Elliot stomach pump. Post weight: 63.24. Yellow spot on left flank toward rear leg,7/14/21,5256.792273,8.567466498,0.725270742,7.842195755,9.29273724,8722.723595,9.073801444,0.674968273,8.398833171,9.748769716,1.970261066,0.099725284,1.870535782,2.06998635,28,Semi-permanent,4.160744129,1.6
180,53410,597,7/12/21,29,yes,52,Meta,NA,Male,597,109,211,60600,very fat,sw,,Elliot stomach pump. Post weight: 57.24. 7000 toe looks clipped,7/14/21,5256.792273,8.567466498,0.725270742,7.842195755,9.29273724,8722.723595,9.073801444,0.674968273,8.398833171,9.748769716,1.970261066,0.099725284,1.870535782,2.06998635,28,Semi-permanent,4.160744129,1.6
181,53800,982126054418467,7/21/21,38,yes,10,Meta,NA,Immature,NA,58,105,4490,thin,not sw,,"Snake Pliskin: escape from pond 3. Really, really tiny paps? Karissa photo",7/19/21,8.477011494,2.248869023,0.664836392,1.584032631,2.913705415,25.38798288,3.272908712,0.913788316,2.359120396,4.186697029,1.806346295,0.741434066,1.064912229,2.547780361,29,Semi-permanent,4.473693632,2.7
182,53799,982091066164645,7/21/21,38,yes,10,Meta,2008,Female,NA,89,164,19820,not fat,not sw,,1+7; Karissa photo,7/19/21,8.477011494,2.248869023,0.664836392,1.584032631,2.913705415,25.38798288,3.272908712,0.913788316,2.359120396,4.186697029,1.806346295,0.741434066,1.064912229,2.547780361,29,Semi-permanent,4.473693632,2.7
183,53798,982126054418841,7/21/21,38,yes,10,Meta,NA,Male,NA,85,158,20840,sl fat,sl sw,,Karissa photo; lots of spots,7/19/21,8.477011494,2.248869023,0.664836392,1.584032631,2.913705415,25.38798288,3.272908712,0.913788316,2.359120396,4.186697029,1.806346295,0.741434066,1.064912229,2.547780361,29,Semi-permanent,4.473693632,2.7
184,53880,985170001994806,7/23/21,40,yes,11,Meta,NA,Female,NA,95,174,35500,very fat,sl sw,,Megan cort; Karissa photo,7/19/21,74.70822281,4.326886778,1.139123005,3.187763773,5.466009784,322.0194473,5.77771253,1.490807195,4.286905335,7.268519725,3.038517081,1.375266187,1.663250895,4.413783268,29,Semi-permanent,7.220553154,3.4
185,53793,985170001765443,7/21/21,38,yes,11,Meta,2014,Male,NA,78,138,14550,fat,sw,,New pap; cool spots -- tatted up,7/19/21,74.70822281,4.326886778,1.139123005,3.187763773,5.466009784,322.0194473,5.77771253,1.490807195,4.286905335,7.268519725,3.038517081,1.375266187,1.663250895,4.413783268,29,Semi-permanent,7.220553154,3.4
186,53792,985170001764252,7/21/21,38,yes,11,Meta,NA,Female,NA,100,183,31280,sl fat,not sw,,,7/19/21,74.70822281,4.326886778,1.139123005,3.187763773,5.466009784,322.0194473,5.77771253,1.490807195,4.286905335,7.268519725,3.038517081,1.375266187,1.663250895,4.413783268,29,Semi-permanent,7.220553154,3.4
187,53791,1370,7/21/21,38,yes,11,Meta,2001,Female,1370,92,168,20970,not fat,not sw,,4+7; lots of spots,7/19/21,74.70822281,4.326886778,1.139123005,3.187763773,5.466009784,322.0194473,5.77771253,1.490807195,4.286905335,7.268519725,3.038517081,1.375266187,1.663250895,4.413783268,29,Semi-permanent,7.220553154,3.4
188,53794,982126054418627,7/21/21,38,yes,11,Meta,2019,Female?,NA,69,122,10010,not fat,not sw,,,7/19/21,74.70822281,4.326886778,1.139123005,3.187763773,5.466009784,322.0194473,5.77771253,1.490807195,4.286905335,7.268519725,3.038517081,1.375266187,1.663250895,4.413783268,29,Semi-permanent,7.220553154,3.4
189,53789,4359596709,7/21/21,38,yes,11,Meta,2008,Female,NA,94,179,31150,sl fat,sl sw,,"1+7, short 2 toe; lots of spots",7/19/21,74.70822281,4.326886778,1.139123005,3.187763773,5.466009784,322.0194473,5.77771253,1.490807195,4.286905335,7.268519725,3.038517081,1.375266187,1.663250895,4.413783268,29,Semi-permanent,7.220553154,3.4
190,53788,982000365435107,7/21/21,38,yes,11,Meta,2014,Male,NA,94,188,23570,sl fat,very sw,,Cool spots on neck,7/19/21,74.70822281,4.326886778,1.139123005,3.187763773,5.466009784,322.0194473,5.77771253,1.490807195,4.286905335,7.268519725,3.038517081,1.375266187,1.663250895,4.413783268,29,Semi-permanent,7.220553154,3.4
191,53787,982000167205273,7/21/21,38,yes,11,Meta,NA,Female,NA,99,166,29940,sl fat,sl sw,,Short tail; Karissa photo,7/19/21,74.70822281,4.326886778,1.139123005,3.187763773,5.466009784,322.0194473,5.77771253,1.490807195,4.286905335,7.268519725,3.038517081,1.375266187,1.663250895,4.413783268,29,Semi-permanent,7.220553154,3.4
192,53790,9812,7/21/21,38,yes,11,Meta,NA,Female,9812,95,171,28420,fat,sl sw,,,7/19/21,74.70822281,4.326886778,1.139123005,3.187763773,5.466009784,322.0194473,5.77771253,1.490807195,4.286905335,7.268519725,3.038517081,1.375266187,1.663250895,4.413783268,29,Semi-permanent,7.220553154,3.4
193,53786,900118000002890,7/21/21,38,yes,11,Meta,2009,Female,NA,96,182,28850,sl fat,sl sw,,2+7; Karissa photo,7/19/21,74.70822281,4.326886778,1.139123005,3.187763773,5.466009784,322.0194473,5.77771253,1.490807195,4.286905335,7.268519725,3.038517081,1.375266187,1.663250895,4.413783268,29,Semi-permanent,7.220553154,3.4
194,53954,985170001972439,7/23/21,40,yes,6,Meta,NA,Male,NA,79,154,12170,not fat,sw,,Megan cort,7/19/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Semi-permanent,0,0
195,53953,985170001889645,7/23/21,40,yes,6,Meta,NA,Female,NA,83,150,13370,not fat,not sw,,Megan cort,7/19/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Semi-permanent,0,0
196,53952,434D432441,7/23/21,40,yes,8,Meta,2008,Male,NA,92,176,27800,sl fat,sl sw,,1+7; Megan cort,7/19/21,1.231527094,0.802686146,0.306114998,0.496571148,1.108801144,1.863552628,1.052063031,0.368944072,0.68311896,1.421007103,0.462246671,0.301854867,0.160391804,0.764101537,29,Semi-permanent,1.827180577,0
197,54031,9441,7/27/21,43,yes,10,Meta,NA,Male,9441,94,173,22900,sl fat,sl sw,,stomach pumped for Elliot,7/29/21,1.609195402,0.959041899,0.319937199,0.6391047,1.278979098,4.60659355,1.723943325,0.530375769,1.193567556,2.254319093,1.710205373,0.767312859,0.942892514,2.477518231,30,Semi-permanent,3.931959191,0
198,54030,985170001764252,7/27/21,43,yes,10,Meta,NA,Female,NA,100,181,28680,not fat,not sw,,Star-Oddi implant N6007; silicone filling,7/29/21,1.609195402,0.959041899,0.319937199,0.6391047,1.278979098,4.60659355,1.723943325,0.530375769,1.193567556,2.254319093,1.710205373,0.767312859,0.942892514,2.477518231,30,Semi-permanent,3.931959191,0
199,54029,9812,7/27/21,43,yes,11,Meta,NA,Female,9812,93,169,28780,fat,sl sw,,stomach pumped for Elliot; weird dark spot on head,7/29/21,13.43162585,2.669422038,0.609482495,2.059939543,3.278904532,60.16005742,4.11349432,0.884473134,3.229021186,4.997967453,3.508656655,0.932296124,2.576360531,4.440952779,30,Semi-permanent,6.286636585,4.4
200,54028,71B,7/27/21,43,yes,11,Meta,1998,Male,71,96,184,27730,sl fat,sl sw,,stomach pumped for Elliot,7/29/21,13.43162585,2.669422038,0.609482495,2.059939543,3.278904532,60.16005742,4.11349432,0.884473134,3.229021186,4.997967453,3.508656655,0.932296124,2.576360531,4.440952779,30,Semi-permanent,6.286636585,4.4
201,54027,627C,7/27/21,43,yes,11,Meta,NA,Female,627,99,183,30130,sl fat,sl sw,,Megan cort assay; missing 4000 toe; stomach pumped for Elliot,7/29/21,13.43162585,2.669422038,0.609482495,2.059939543,3.278904532,60.16005742,4.11349432,0.884473134,3.229021186,4.997967453,3.508656655,0.932296124,2.576360531,4.440952779,30,Semi-permanent,6.286636585,4.4
202,54026,982000365435107,7/27/21,43,yes,11,Meta,NA,Male,NA,96,191,22330,not fat,sl sw,,Megan cort assay; stomach pumped for Elliot,7/29/21,13.43162585,2.669422038,0.609482495,2.059939543,3.278904532,60.16005742,4.11349432,0.884473134,3.229021186,4.997967453,3.508656655,0.932296124,2.576360531,4.440952779,30,Semi-permanent,6.286636585,4.4
203,54025,900118000002890,7/27/21,43,yes,11,Meta,NA,Female,NA,95,180,28770,sl fat,sl sw,,megan cort assay; stomach pumped for Elliot,7/29/21,13.43162585,2.669422038,0.609482495,2.059939543,3.278904532,60.16005742,4.11349432,0.884473134,3.229021186,4.997967453,3.508656655,0.932296124,2.576360531,4.440952779,30,Semi-permanent,6.286636585,4.4
204,54024,982000167205273,7/27/21,43,Yes,11,Meta,NA,Female,NA,100,165,30600,sl fat,not sw,,megan cort assay; stomach pumped for Elliot,7/29/21,13.43162585,2.669422038,0.609482495,2.059939543,3.278904532,60.16005742,4.11349432,0.884473134,3.229021186,4.997967453,3.508656655,0.932296124,2.576360531,4.440952779,30,Semi-permanent,6.286636585,4.4
205,54039,900118000002907,7/27/21,43,Yes,15,Meta,2012,Female,NA,94,182,40150,very fat,not sw,,stomach pumped for Elliot; post-weight: 37.24; Amanda experiment,7/29/21,20475,9.927008748,0.942192082,8.984816666,10.86920083,43609.46349,10.68305239,0.905215618,9.77783677,11.58826801,2.189541695,0.081021739,2.108519956,2.270563434,30,Temporary,4.473693632,2
206,54040,985170001696220,7/27/21,43,yes,15,Meta,NA,Female,NA,88,153,26590,fat,sl sw,,stomach pumped for elliot; Amanda experiment,7/29/21,20475,9.927008748,0.942192082,8.984816666,10.86920083,43609.46349,10.68305239,0.905215618,9.77783677,11.58826801,2.189541695,0.081021739,2.108519956,2.270563434,30,Temporary,4.473693632,2
207,54051,982000167208175,7/27/21,43,yes,52,Meta,NA,Female,NA,99,187,48570,very fat,not sw,,,7/29/21,649.6473,6.477967714,1.308304045,5.169663669,7.786271758,1591.119475,7.372821411,1.480871585,5.891949826,8.853692995,2.00606395,0.508107775,1.497956175,2.514171725,30,Semi-permanent,4.464026399,2.1
208,54050,122A,7/27/21,43,yes,52,Meta,1998,Female,122,103,191,55680,very fat,not sw,,,7/29/21,649.6473,6.477967714,1.308304045,5.169663669,7.786271758,1591.119475,7.372821411,1.480871585,5.891949826,8.853692995,2.00606395,0.508107775,1.497956175,2.514171725,30,Semi-permanent,4.464026399,2.1
209,54033,7934,7/27/21,43,yes,52,Meta,NA,Female,7934,103,190,43980,very fat,not sw,,stomach pumped for Elliot,7/29/21,649.6473,6.477967714,1.308304045,5.169663669,7.786271758,1591.119475,7.372821411,1.480871585,5.891949826,8.853692995,2.00606395,0.508107775,1.497956175,2.514171725,30,Semi-permanent,4.464026399,2.1
210,54032,2304A,7/27/21,43,yes,52,Meta,2000,Female,2304,108,214,63100,very fat,not sw,,stomach pumped for elliot; 40+70; yellow spot on left flank,7/29/21,649.6473,6.477967714,1.308304045,5.169663669,7.786271758,1591.119475,7.372821411,1.480871585,5.891949826,8.853692995,2.00606395,0.508107775,1.497956175,2.514171725,30,Semi-permanent,4.464026399,2.1
211,54036,4358642219,7/27/21,43,yes,52,Meta,2001,Female,NA,90,172,39300,very fat,not sw,,stomach pumped for Elliot; 4+7,7/29/21,649.6473,6.477967714,1.308304045,5.169663669,7.786271758,1591.119475,7.372821411,1.480871585,5.891949826,8.853692995,2.00606395,0.508107775,1.497956175,2.514171725,30,Semi-permanent,4.464026399,2.1
212,54035,7,7/27/21,43,no,52,Meta,NA,Female,7,93,170,33400,very fat,not sw,,stomach pumped for elliot; missing 4000 toe; jutting lower left jaw and gill remnant bone thing is sticking out; may be linked to 4007 meta female,7/29/21,649.6473,6.477967714,1.308304045,5.169663669,7.786271758,1591.119475,7.372821411,1.480871585,5.891949826,8.853692995,2.00606395,0.508107775,1.497956175,2.514171725,30,Semi-permanent,4.464026399,2.1
213,54038,9898,7/27/21,43,yes,52,Meta,NA,Female,9898,108,205,57340,very fat,not sw,,stomach pumped for Elliot,7/29/21,649.6473,6.477967714,1.308304045,5.169663669,7.786271758,1591.119475,7.372821411,1.480871585,5.891949826,8.853692995,2.00606395,0.508107775,1.497956175,2.514171725,30,Semi-permanent,4.464026399,2.1
214,54037,435928254A,7/27/21,43,yes,52,Meta,2001,Female,NA,86,154,29150,fat,not sw,,stomach pumped for Elliot; 4+7,7/29/21,649.6473,6.477967714,1.308304045,5.169663669,7.786271758,1591.119475,7.372821411,1.480871585,5.891949826,8.853692995,2.00606395,0.508107775,1.497956175,2.514171725,30,Semi-permanent,4.464026399,2.1
215,54034,5902,7/27/21,43,yes,52,Meta,2000,Female,5902,94,169,37940,very fat,not sw,,stomach pumped for Elliot; 40+70 and short 10 toe,7/29/21,649.6473,6.477967714,1.308304045,5.169663669,7.786271758,1591.119475,7.372821411,1.480871585,5.891949826,8.853692995,2.00606395,0.508107775,1.497956175,2.514171725,30,Semi-permanent,4.464026399,2.1
216,54041,985170001972439,7/27/21,43,yes,6,Meta,NA,Male,NA,82,155,12570,not fat,not sw,,stomach pumped for Elliot,7/29/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
217,54045,3100,7/27/21,43,yes,8,Meta,2001,Male,3100,101,193,30320,sl fat,not sw,,stomach pumped for Elliot; 4+7; Amanda experiment,7/29/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
218,54044,1492,7/27/21,43,yes,8,Meta,2007,Male,1492,95,189,29830,fat,not sw,,Megan cort assay; stomach pumped for Elliot; Amanda experiment,7/29/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
219,54047,900118000002813,7/27/21,43,yes,8,Meta,2010,Female,NA,87,163,24170,sl fat,sl sw,,stomach pumped for Elliot,7/29/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
220,54046,900118000002982,7/27/21,43,yes,8,Meta,2011,Female,NA,90,162,24710,fat,sl sw,,stomach pumped for Elliot; deformed jaw,7/29/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
221,54043,340C,7/27/21,43,yes,8,Meta,2001,Male,340,93,175,26140,sl fat,sl sw,,Megan cort assay; stomach pumped for Elliot; 4+7; Amanda experiment; shortish 20 toe; black tip of tail,7/29/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
222,54427,982000365435090,6/24/22,5,yes,10,Meta,2015,Male,NA,83,152,12330,thin,very sw,,,6/21/22,1.293103448,0.829906118,0.354897171,0.475008947,1.184803289,0.621254142,0.483200011,0.233906011,0.249294001,0.717106022,0.191554593,0.117311969,0.074242623,0.308866562,25,Semi-permanent,0.600362863,0
223,54418,627C,6/24/22,5,yes,11,Meta,NA,Female,627,103,185,24140,sl fat,sl sw,,Stubby 4000 toe; howard concurs with himself that she must be 1988 (1990 at latest),6/21/22,73.80636605,4.314902989,0.584878104,3.730024885,4.899781093,47.3103595,3.87764602,0.574820874,3.302825146,4.452466894,0.677730049,0.052661071,0.625068978,0.730391119,25,Semi-permanent,1.313063744,0.6
224,54417,985170001764252,6/24/22,5,yes,11,Meta,NA,Female,NA,98,180,23450,sl fat,sl sw,,Reddish cloaca; data logger to be removed,6/21/22,73.80636605,4.314902989,0.584878104,3.730024885,4.899781093,47.3103595,3.87764602,0.574820874,3.302825146,4.452466894,0.677730049,0.052661071,0.625068978,0.730391119,25,Semi-permanent,1.313063744,0.6
225,54416,985170001932143,6/24/22,5,yes,6,Meta,NA,Male,NA,77,137,9630,not fat,sl sw,,"""stick""",6/21/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Semi-permanent,0,0
226,54415,982126054418431,6/24/22,5,yes,6,Meta,NA,Male,NA,84,156,13860,not fat,sw,,"Scarring on left side; ""loser"" -howard",6/21/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Semi-permanent,0,0
227,54414,982000167206067,6/24/22,5,yes,6,Meta,2013,Male,NA,86,165,16670,not fat,sw,,,6/21/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Semi-permanent,0,0
228,54413,982091066167264,6/24/22,5,no,6,Meta,NA,Male,NA,87,164,15510,not fat,sw,,"""shoot your shot little dude""; really pretty spots on belly",6/21/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Semi-permanent,0,0
229,54412,982091066167282,6/24/22,5,no,6,Meta,NA,Female,NA,94,180,20870,not fat,sl sw,,,6/21/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Semi-permanent,0,0
230,54411,985170001725748,6/24/22,5,yes,6,Meta,NA,Female,NA,89,164,18130,sl fat,sl sw,,,6/21/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Semi-permanent,0,0
231,54410,985170001800545,6/24/22,5,yes,8,Meta,NA,Female,NA,83,152,17220,sl fat,not sw,,More than average toes (longer),6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
232,54409,982061066165252,6/24/22,5,no,8,Meta,NA,Male,NA,94,179,24080,sl fat,sw,,,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
233,54408,982061066167290,6/24/22,5,no,8,Meta,NA,Male,NA,85,161,18330,sl fat,sw,,Pristine toes; cool speckles,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
234,54407,985170001696220,6/24/22,5,yes,8,Meta,NA,Female,NA,87,160,20340,sl fat,sl sw,,,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
235,54406,982000167212734,6/24/22,5,yes,8,Meta,2014,Female,NA,86,163,17270,sl fat,sl sw,,,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
236,54405,900118000002982,6/24/22,5,yes,8,Meta,2011,Female,NA,91,164,22130,sl fat,sl sw,,Real messed up face; underbite,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
237,54404,9882,6/24/22,5,yes,8,Meta,NA,Female,9882,94,166,24490,sl fat,sw,,Bone spur; real long toes,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
238,54403,982091066167332,6/24/22,5,no,8,Meta,NA,Male,NA,93,181,23600,sl fat,sw,,,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
239,54402,435C33424D,6/24/22,5,yes,8,Meta,NA,Male,NA,93,180,21630,sl fat,sw,,Forked 1000 toe,6/21/22,2.963362069,1.377092672,0.403920637,0.973172035,1.78101331,3.68906761,1.545233759,0.437769475,1.107464284,1.983003233,0.328247788,0.215838141,0.112409647,0.544085929,25,Semi-permanent,2.122849047,0
